sequence,tx_ns,rx_ns,latency_ns
9004,200000000,200018210,18210
9005,200000000,200018212,18212
9006,200000000,200018214,18214
9007,200000000,200018216,18216
9008,200000000,200018218,18218
9009,200000000,200018220,18220
9010,200000000,200018222,18222
9011,200000000,200018224,18224
9012,200000000,200018226,18226
9013,200000000,200018228,18228
9014,200000000,200018230,18230
9015,200000000,200018232,18232
9016,200000000,200018234,18234
9017,200000000,200018236,18236
9018,200000000,200018238,18238
9019,200000000,200018240,18240
9020,200000000,200018242,18242
9021,200000000,200018244,18244
9022,200000000,200018246,18246
9023,200000000,200018248,18248
9024,200000000,200018250,18250
9025,200000000,200018252,18252
9026,200000000,200018254,18254
9027,200000000,200018256,18256
9028,200000000,200018258,18258
9029,200000000,200018260,18260
9030,200000000,200018262,18262
9031,200000000,200018264,18264
9032,200000000,200018266,18266
9033,200000000,200018268,18268
9034,200000000,200018270,18270
9035,200000000,200018272,18272
9036,200000000,200018274,18274
9037,200000000,200018276,18276
9038,200000000,200018278,18278
9039,200000000,200018280,18280
9040,200000000,200018282,18282
9041,200000000,200018284,18284
9042,200000000,200018286,18286
9043,200000000,200018288,18288
9044,200000000,200018290,18290
9045,200000000,200018292,18292
9046,200000000,200018294,18294
9047,200000000,200018296,18296
9048,200000000,200018298,18298
9049,200000000,200018300,18300
9050,200000000,200018302,18302
9051,200000000,200018304,18304
9052,200000000,200018306,18306
9053,200000000,200018308,18308
9054,200000000,200018310,18310
9055,200000000,200018312,18312
9056,200000000,200018314,18314
9057,200000000,200018316,18316
9058,200000000,200018318,18318
9059,200000000,200018320,18320
9060,200000000,200018322,18322
9061,200000000,200018324,18324
9062,200000000,200018326,18326
9063,200000000,200018328,18328
9064,200000000,200018330,18330
9065,200000000,200018332,18332
9066,200000000,200018334,18334
9067,200000000,200018336,18336
9068,200000000,200018338,18338
9069,200000000,200018340,18340
9070,200000000,200018342,18342
9071,200000000,200018344,18344
9072,200000000,200018346,18346
9073,200000000,200018348,18348
9074,200000000,200018350,18350
9075,200000000,200018352,18352
9076,200000000,200018354,18354
9077,200000000,200018356,18356
9078,200000000,200018358,18358
9079,200000000,200018360,18360
9080,200000000,200018362,18362
9081,200000000,200018364,18364
9082,200000000,200018366,18366
9083,200000000,200018368,18368
9084,200000000,200018370,18370
9085,200000000,200018372,18372
9086,200000000,200018374,18374
9087,200000000,200018376,18376
9088,200000000,200018378,18378
9089,200000000,200018380,18380
9090,200000000,200018382,18382
9091,200000000,200018384,18384
9092,200000000,200018386,18386
9093,200000000,200018388,18388
9094,200000000,200018390,18390
9095,200000000,200018392,18392
9096,200000000,200018394,18394
9097,200000000,200018396,18396
9098,200000000,200018398,18398
9099,200000000,200018400,18400
9100,200000000,200018402,18402
9101,200000000,200018404,18404
9102,200000000,200018406,18406
9103,200000000,200018408,18408
9104,200000000,200018410,18410
9105,200000000,200018412,18412
9106,200000000,200018414,18414
9107,200000000,200018416,18416
9108,200000000,200018418,18418
9109,200000000,200018420,18420
9110,200000000,200018422,18422
9111,200000000,200018424,18424
9112,200000000,200018426,18426
9113,200000000,200018428,18428
9114,200000000,200018430,18430
9115,200000000,200018432,18432
9116,200000000,200018434,18434
9117,200000000,200018436,18436
9118,200000000,200018438,18438
9119,200000000,200018440,18440
9120,200000000,200018442,18442
9121,200000000,200018444,18444
9122,200000000,200018446,18446
9123,200000000,200018448,18448
9124,200000000,200018450,18450
9125,200000000,200018452,18452
9126,200000000,200018454,18454
9127,200000000,200018456,18456
9128,200000000,200018458,18458
9129,200000000,200018460,18460
9130,200000000,200018462,18462
9131,200000000,200018464,18464
9132,200000000,200018466,18466
9133,200000000,200018468,18468
9134,200000000,200018470,18470
9135,200000000,200018472,18472
9136,200000000,200018474,18474
9137,200000000,200018476,18476
9138,200000000,200018478,18478
9139,200000000,200018480,18480
9140,200000000,200018482,18482
9141,200000000,200018484,18484
9142,200000000,200018486,18486
9143,200000000,200018488,18488
9144,200000000,200018490,18490
9145,200000000,200018492,18492
9146,200000000,200018494,18494
9147,200000000,200018496,18496
9148,200000000,200018498,18498
9149,200000000,200018500,18500
9150,200000000,200018502,18502
9151,200000000,200018504,18504
9152,200000000,200018506,18506
9153,200000000,200018508,18508
9154,200000000,200018510,18510
9155,200000000,200018512,18512
9156,200000000,200018514,18514
9157,200000000,200018516,18516
9158,200000000,200018518,18518
9159,200000000,200018520,18520
9160,200000000,200018522,18522
9161,200000000,200018524,18524
9162,200000000,200018526,18526
9163,200000000,200018528,18528
9164,200000000,200018530,18530
9165,200000000,200018532,18532
9166,200000000,200018534,18534
9167,200000000,200018536,18536
9168,200000000,200018538,18538
9169,200000000,200018540,18540
9170,200000000,200018542,18542
9171,200000000,200018544,18544
9172,200000000,200018546,18546
9173,200000000,200018548,18548
9174,200000000,200018550,18550
9175,200000000,200018552,18552
9176,200000000,200018554,18554
9177,200000000,200018556,18556
9178,200000000,200018558,18558
9179,200000000,200018560,18560
9180,200000000,200018562,18562
9181,200000000,200018564,18564
9182,200000000,200018566,18566
9183,200000000,200018568,18568
9184,200000000,200018570,18570
9185,200000000,200018572,18572
9186,200000000,200018574,18574
9187,200000000,200018576,18576
9188,200000000,200018578,18578
9189,200000000,200018580,18580
9190,200000000,200018582,18582
9191,200000000,200018584,18584
9192,200000000,200018586,18586
9193,200000000,200018588,18588
9194,200000000,200018590,18590
9195,200000000,200018592,18592
9196,200000000,200018594,18594
9197,200000000,200018596,18596
9198,200000000,200018598,18598
9199,200000000,200018600,18600
9200,200000000,200018602,18602
9201,200000000,200018604,18604
9202,200000000,200018606,18606
9203,200000000,200018608,18608
9204,200000000,200018610,18610
9205,200000000,200018612,18612
9206,200000000,200018614,18614
9207,200000000,200018616,18616
9208,200000000,200018618,18618
9209,200000000,200018620,18620
9210,200000000,200018622,18622
9211,200000000,200018624,18624
9212,200000000,200018626,18626
9213,200000000,200018628,18628
9214,200000000,200018630,18630
9215,200000000,200018632,18632
9216,200000000,200018634,18634
9217,200000000,200018636,18636
9218,200000000,200018638,18638
9219,200000000,200018640,18640
9220,200000000,200018642,18642
9221,200000000,200018644,18644
9222,200000000,200018646,18646
9223,200000000,200018648,18648
9224,200000000,200018650,18650
9225,200000000,200018652,18652
9226,200000000,200018654,18654
9227,200000000,200018656,18656
9228,200000000,200018658,18658
9229,200000000,200018660,18660
9230,200000000,200018662,18662
9231,200000000,200018664,18664
9232,200000000,200018666,18666
9233,200000000,200018668,18668
9234,200000000,200018670,18670
9235,200000000,200018672,18672
9236,200000000,200018674,18674
9237,200000000,200018676,18676
9238,200000000,200018678,18678
9239,200000000,200018680,18680
9240,200000000,200018682,18682
9241,200000000,200018684,18684
9242,200000000,200018686,18686
9243,200000000,200018688,18688
9244,200000000,200018690,18690
9245,200000000,200018692,18692
9246,200000000,200018694,18694
9247,200000000,200018696,18696
9248,200000000,200018698,18698
9249,200000000,200018700,18700
9250,200000000,200018702,18702
9251,200000000,200018704,18704
9252,200000000,200018706,18706
9253,200000000,200018708,18708
9254,200000000,200018710,18710
9255,200000000,200018712,18712
9256,200000000,200018714,18714
9257,200000000,200018716,18716
9258,200000000,200018718,18718
9259,200000000,200018720,18720
9260,200000000,200018722,18722
9261,200000000,200018724,18724
9262,200000000,200018726,18726
9263,200000000,200018728,18728
9264,200000000,200018730,18730
9265,200000000,200018732,18732
9266,200000000,200018734,18734
9267,200000000,200018736,18736
9268,200000000,200018738,18738
9269,200000000,200018740,18740
9270,200000000,200018742,18742
9271,200000000,200018744,18744
9272,200000000,200018746,18746
9273,200000000,200018748,18748
9274,200000000,200018750,18750
9275,200000000,200018752,18752
9276,200000000,200018754,18754
9277,200000000,200018756,18756
9278,200000000,200018758,18758
9279,200000000,200018760,18760
9280,200000000,200018762,18762
9281,200000000,200018764,18764
9282,200000000,200018766,18766
9283,200000000,200018768,18768
9284,200000000,200018770,18770
9285,200000000,200018772,18772
9286,200000000,200018774,18774
9287,200000000,200018776,18776
9288,200000000,200018778,18778
9289,200000000,200018780,18780
9290,200000000,200018782,18782
9291,200000000,200018784,18784
9292,200000000,200018786,18786
9293,200000000,200018788,18788
9294,200000000,200018790,18790
9295,200000000,200018792,18792
9296,200000000,200018794,18794
9297,200000000,200018796,18796
9298,200000000,200018798,18798
9299,200000000,200018800,18800
9300,200000000,200018802,18802
9301,200000000,200018804,18804
9302,200000000,200018806,18806
9303,200000000,200018808,18808
9304,200000000,200018810,18810
9305,200000000,200018812,18812
9306,200000000,200018814,18814
9307,200000000,200018816,18816
9308,200000000,200018818,18818
9309,200000000,200018820,18820
9310,200000000,200018822,18822
9311,200000000,200018824,18824
9312,200000000,200018826,18826
9313,200000000,200018828,18828
9314,200000000,200018830,18830
9315,200000000,200018832,18832
9316,200000000,200018834,18834
9317,200000000,200018836,18836
9318,200000000,200018838,18838
9319,200000000,200018840,18840
9320,200000000,200018842,18842
9321,200000000,200018844,18844
9322,200000000,200018846,18846
9323,200000000,200018848,18848
9324,200000000,200018850,18850
9325,200000000,200018852,18852
9326,200000000,200018854,18854
9327,200000000,200018856,18856
9328,200000000,200018858,18858
9329,200000000,200018860,18860
9330,200000000,200018862,18862
9331,200000000,200018864,18864
9332,200000000,200018866,18866
9333,200000000,200018868,18868
9334,200000000,200018870,18870
9335,200000000,200018872,18872
9336,200000000,200018874,18874
9337,200000000,200018876,18876
9338,200000000,200018878,18878
9339,200000000,200018880,18880
9340,200000000,200018882,18882
9341,200000000,200018884,18884
9342,200000000,200018886,18886
9343,200000000,200018888,18888
9344,200000000,200018890,18890
9345,200000000,200018892,18892
9346,200000000,200018894,18894
9347,200000000,200018896,18896
9348,200000000,200018898,18898
9349,200000000,200018900,18900
9350,200000000,200018902,18902
9351,200000000,200018904,18904
9352,200000000,200018906,18906
9353,200000000,200018908,18908
9354,200000000,200018910,18910
9355,200000000,200018912,18912
9356,200000000,200018914,18914
9357,200000000,200018916,18916
9358,200000000,200018918,18918
9359,200000000,200018920,18920
9360,200000000,200018922,18922
9361,200000000,200018924,18924
9362,200000000,200018926,18926
9363,200000000,200018928,18928
9364,200000000,200018930,18930
9365,200000000,200018932,18932
9366,200000000,200018934,18934
9367,200000000,200018936,18936
9368,200000000,200018938,18938
9369,200000000,200018940,18940
9370,200000000,200018942,18942
9371,200000000,200018944,18944
9372,200000000,200018946,18946
9373,200000000,200018948,18948
9374,200000000,200018950,18950
9375,200000000,200018952,18952
9376,200000000,200018954,18954
9377,200000000,200018956,18956
9378,200000000,200018958,18958
9379,200000000,200018960,18960
9380,200000000,200018962,18962
9381,200000000,200018964,18964
9382,200000000,200018966,18966
9383,200000000,200018968,18968
9384,200000000,200018970,18970
9385,200000000,200018972,18972
9386,200000000,200018974,18974
9387,200000000,200018976,18976
9388,200000000,200018978,18978
9389,200000000,200018980,18980
9390,200000000,200018982,18982
9391,200000000,200018984,18984
9392,200000000,200018986,18986
9393,200000000,200018988,18988
9394,200000000,200018990,18990
9395,200000000,200018992,18992
9396,200000000,200018994,18994
9397,200000000,200018996,18996
9398,200000000,200018998,18998
9399,200000000,200019000,19000
9400,200000000,200019002,19002
9401,200000000,200019004,19004
9402,200000000,200019006,19006
9403,200000000,200019008,19008
9404,200000000,200019010,19010
9405,200000000,200019012,19012
9406,200000000,200019014,19014
9407,200000000,200019016,19016
9408,200000000,200019018,19018
9409,200000000,200019020,19020
9410,200000000,200019022,19022
9411,200000000,200019024,19024
9412,200000000,200019026,19026
9413,200000000,200019028,19028
9414,200000000,200019030,19030
9415,200000000,200019032,19032
9416,200000000,200019034,19034
9417,200000000,200019036,19036
9418,200000000,200019038,19038
9419,200000000,200019040,19040
9420,200000000,200019042,19042
9421,200000000,200019044,19044
9422,200000000,200019046,19046
9423,200000000,200019048,19048
9424,200000000,200019050,19050
9425,200000000,200019052,19052
9426,200000000,200019054,19054
9427,200000000,200019056,19056
9428,200000000,200019058,19058
9429,200000000,200019060,19060
9430,200000000,200019062,19062
9431,200000000,200019064,19064
9432,200000000,200019066,19066
9433,200000000,200019068,19068
9434,200000000,200019070,19070
9435,200000000,200019072,19072
9436,200000000,200019074,19074
9437,200000000,200019076,19076
9438,200000000,200019078,19078
9439,200000000,200019080,19080
9440,200000000,200019082,19082
9441,200000000,200019084,19084
9442,200000000,200019086,19086
9443,200000000,200019088,19088
9444,200000000,200019090,19090
9445,200000000,200019092,19092
9446,200000000,200019094,19094
9447,200000000,200019096,19096
9448,200000000,200019098,19098
9449,200000000,200019100,19100
9450,200000000,200019102,19102
9451,200000000,200019104,19104
9452,200000000,200019106,19106
9453,200000000,200019108,19108
9454,200000000,200019110,19110
9455,200000000,200019112,19112
9456,200000000,200019114,19114
9457,200000000,200019116,19116
